"","X","GCM","RCM","Edge_Treatment","Landscape_Treatment","Fire_area","House_loss","Life_loss","Road_loss","Power_loss","TFI_burnt","region"
"5658",2718,"ECHAM5"," R2","e3","l1",0.723397838305593,0.715348754901562,0.708935446435701,0.71826884254143,0.767917223968732,0.283853070242482,"QLD"
"5659",2719,"ECHAM5"," R2","e3","l2",0.710887882197346,0.71611541871222,0.710995015338534,0.71878181350639,0.777204856088554,0.305612858096409,"QLD"
"5660",2720,"ECHAM5"," R2","e3","l3",0.710751935062247,0.7167621111349,0.712475985758625,0.702913692720983,0.765152301837406,0.321827306384747,"QLD"
"5661",2721,"ECHAM5"," R2","e3","l5",0.678301130006539,0.720458827553597,0.715281219431108,0.676080115089955,0.760728410424582,0.317489034736966,"QLD"
"5662",2722,"ECHAM5"," R2","e3","l10",0.659230116110219,0.712242737548245,0.709903318645224,0.647791243983269,0.776494452129814,0.249213950561777,"QLD"
"5663",2723,"ECHAM5"," R2","e3","l15",0.663302881878544,0.715165702463921,0.715400508614015,0.636520445244428,0.757482995485816,0.355531842197643,"QLD"
"5664",2724,"ECHAM5"," R2","e5","l0",0.660662196698506,0.648314585215318,0.670474729902782,0.643733543791552,0.568232157504716,0.655759627734308,"QLD"
"5665",2725,"ECHAM5"," R2","e5","l1",0.65528216744909,0.650002661521044,0.668978731240331,0.626669337104585,0.574804276616035,0.654747991036759,"QLD"
"5666",2726,"ECHAM5"," R2","e5","l2",0.645544317605721,0.649229616730315,0.671149268129086,0.622196846777128,0.570455307574971,0.65174033416746,"QLD"
"5667",2727,"ECHAM5"," R2","e5","l3",0.625756725955386,0.645702050646229,0.663167742675033,0.598351968440755,0.568126981777893,0.671565892215308,"QLD"
"5668",2728,"ECHAM5"," R2","e5","l5",0.603866239823528,0.645929465808374,0.656133588494025,0.600589189849664,0.555489841657005,0.676745573771497,"QLD"
"5669",2729,"ECHAM5"," R2","e5","l10",0.579666990643688,0.646035390371556,0.664978113458039,0.559974374466047,0.564782973182869,0.615303500699672,"QLD"
"5670",2730,"ECHAM5"," R2","e5","l15",0.582471645037214,0.64562818745924,0.657354583639761,0.550118015095179,0.565555904604808,0.712405479429301,"QLD"
"5671",2731,"ECHAM5"," R2","e10","l0",0.355230629378313,0.330986046541303,0.325356166874623,0.338496554056623,0.320614266262404,0.630124039395537,"QLD"
"5672",2732,"ECHAM5"," R2","e10","l1",0.350173305264595,0.330571576687358,0.325914748730118,0.319630095619132,0.323524467957009,0.634382281975285,"QLD"
"5673",2733,"ECHAM5"," R2","e10","l2",0.342618004891385,0.331747116158624,0.325014979954822,0.313761177880977,0.319600401700768,0.616710346316612,"QLD"
"5674",2734,"ECHAM5"," R2","e10","l3",0.336148148829924,0.331101073147223,0.323199641178875,0.306491969930335,0.318261209140788,0.654156774479794,"QLD"
"5675",2735,"ECHAM5"," R2","e10","l5",0.295224163023536,0.328964186794851,0.310818014850095,0.288031531180342,0.303543806387171,0.637994889979374,"QLD"
"5676",2736,"ECHAM5"," R2","e10","l10",0.279596858293682,0.32807724672555,0.320857846816782,0.265626605679549,0.321789638215242,0.559159955503311,"QLD"
"5677",2737,"ECHAM5"," R2","e10","l15",0.292690453615002,0.329666647778645,0.32305365253879,0.260888847303148,0.318300714256029,0.671385759496075,"QLD"
"5678",2738,"ECHAM5"," R2","e15","l0",0.157139577457396,0.0858513258514008,0.116176484258155,0.147810013799328,0.0834930570227665,0.92414859041933,"QLD"
"5679",2739,"ECHAM5"," R2","e15","l1",0.153964819778576,0.0864233073262181,0.116688959876481,0.134034011026192,0.0722640893186897,0.931785080729685,"QLD"
"5680",2740,"ECHAM5"," R2","e15","l2",0.140553915091854,0.0852751518537493,0.115900333056056,0.129398426810055,0.0835015726593457,0.97977018941959,"QLD"
"5681",2741,"ECHAM5"," R2","e15","l3",0.136366592239144,0.0846238422931674,0.113696557898492,0.113979152272389,0.0834500578036641,1,"QLD"
"5682",2742,"ECHAM5"," R2","e15","l5",0.110445797089392,0.082792203485807,0.114142165071082,0.10259342681979,0.0716143841023275,0.942810369790626,"QLD"
"5683",2743,"ECHAM5"," R2","e15","l10",0.0950660046413468,0.0831449146207323,0.111163597768158,0.0807875116376571,0.0810760090198457,0.921386544702216,"QLD"
"5684",2744,"ECHAM5"," R2","e15","l15",0.0987500334350737,0.0831381435531021,0.116480138488363,0.0674902089712507,0.0775793960455928,0.998748519187974,"QLD"
"5685",2745,"ECHAM5"," R3","e0","l0",0.949865853228439,0.951514306519143,0.933216469604949,0.952727579558521,0.951964453975928,0.162004692007966,"QLD"
"5686",2746,"ECHAM5"," R3","e0","l1",0.950338839089301,0.952798526878387,0.918887367103667,0.919742907599213,0.942419670821186,0.15580949345514,"QLD"
"5687",2747,"ECHAM5"," R3","e0","l2",0.911544510143043,0.952677493952749,0.914554950990594,0.929790991293656,0.940923868243958,0.162166902610902,"QLD"
"5688",2748,"ECHAM5"," R3","e0","l3",0.925643679647366,0.950744677014672,0.917617325454021,0.913245113236395,0.942748836705248,0.179921958441462,"QLD"
"5689",2749,"ECHAM5"," R3","e0","l5",0.893173665068754,0.953573677848027,0.926091246811491,0.89824395448886,0.919599219929942,0.188617626803245,"QLD"
"5690",2750,"ECHAM5"," R3","e0","l10",0.869887588595664,0.949154747763942,0.904531865289468,0.862776548785244,0.931990890425356,0.118084613520026,"QLD"
"5691",2751,"ECHAM5"," R3","e0","l15",0.872841122988188,0.950332393414093,0.912042891989074,0.843313137684991,0.935551237134291,0.217329350251063,"QLD"
"5692",2752,"ECHAM5"," R3","e1","l0",0.848794684372634,0.834192911810005,0.825330677871866,0.850365179614402,0.938552921222275,0.180101863109064,"QLD"
"5693",2753,"ECHAM5"," R3","e1","l1",0.846290663744763,0.832533246513224,0.823381004464917,0.825430630398976,0.871804867503104,0.175918159366672,"QLD"
"5694",2754,"ECHAM5"," R3","e1","l2",0.823748958882735,0.832065397843527,0.820635656901251,0.822405668911652,0.911741046007478,0.183826726853259,"QLD"
"5695",2755,"ECHAM5"," R3","e1","l3",0.82024815468636,0.831712863019361,0.823030750766842,0.805554709690894,0.932561423177107,0.211850875927247,"QLD"
"5696",2756,"ECHAM5"," R3","e1","l5",0.787783470894386,0.833452134091348,0.81207117736775,0.791682124707924,0.908137176957134,0.209198622983149,"QLD"
"5697",2757,"ECHAM5"," R3","e1","l10",0.768197852025535,0.827664137035617,0.803093178058839,0.759109212388596,0.902258902334742,0.137318941825494,"QLD"
"5698",2758,"ECHAM5"," R3","e1","l15",0.781208317909661,0.829385896776492,0.816104381513144,0.743968522279632,0.9062798841724,0.236295475699998,"QLD"
"5699",2759,"ECHAM5"," R3","e2","l0",0.774889734700805,0.818137016416817,0.77026572772714,0.765562743101149,0.821635560761105,0.194924218583316,"QLD"
"5700",2760,"ECHAM5"," R3","e2","l1",0.784633720813924,0.815554052834511,0.764013917091726,0.748787911465072,0.814320089262804,0.190386183986242,"QLD"
"5701",2761,"ECHAM5"," R3","e2","l2",0.739425172425547,0.816977043715978,0.758092123676264,0.74362157795482,0.78970306971278,0.201129554341825,"QLD"
"5702",2762,"ECHAM5"," R3","e2","l3",0.750159722161504,0.814553346781187,0.762647212420967,0.735664083544417,0.814572073085385,0.262304472193753,"QLD"
"5703",2763,"ECHAM5"," R3","e2","l5",0.719027680536014,0.816510543088944,0.757842743303222,0.70022912471822,0.811623742506602,0.216629626526804,"QLD"
"5704",2764,"ECHAM5"," R3","e2","l10",0.694259258772614,0.812136947642397,0.750393074757536,0.674683589042537,0.803016270371337,0.144705431131255,"QLD"
"5705",2765,"ECHAM5"," R3","e2","l15",0.705657769160189,0.811400942802808,0.75190245692275,0.662668060719515,0.796800188965901,0.253504217288063,"QLD"
"5706",2766,"ECHAM5"," R3","e3","l0",0.697345361950677,0.677745525422754,0.656006008064816,0.696772793296074,0.73645928486837,0.218376647648753,"QLD"
"5707",2767,"ECHAM5"," R3","e3","l1",0.677320531697812,0.674194767128085,0.646584463083713,0.67701153199624,0.721464405460476,0.216038608294687,"QLD"
"5708",2768,"ECHAM5"," R3","e3","l2",0.665886854063488,0.675062603192439,0.64866230510066,0.677299914385979,0.731187540213682,0.238983309209637,"QLD"
"5709",2769,"ECHAM5"," R3","e3","l3",0.664902387793231,0.675629193965915,0.649991722422688,0.661982148633455,0.718717834548049,0.253347809278528,"QLD"
"5710",2770,"ECHAM5"," R3","e3","l5",0.633303519183136,0.679396618343709,0.653866346525708,0.634508436734201,0.715084083515322,0.248614422164778,"QLD"
"5711",2771,"ECHAM5"," R3","e3","l10",0.614587682073443,0.671277344247147,0.647744257476029,0.607147762467661,0.730595908747272,0.18176481156523,"QLD"
"5712",2772,"ECHAM5"," R3","e3","l15",0.61908640955661,0.674184458825934,0.653040048732664,0.596503289889757,0.711417514834949,0.28518410124578,"QLD"
"5713",2773,"ECHAM5"," R3","e5","l0",0.617057225577998,0.608261907146669,0.613053523667924,0.603862618875453,0.528403478427634,0.584733692053811,"QLD"
"5714",2774,"ECHAM5"," R3","e5","l1",0.612083210006307,0.609906917346564,0.612050983840172,0.587729650327461,0.536543366957255,0.582247734646834,"QLD"
"5715",2775,"ECHAM5"," R3","e5","l2",0.60254050820485,0.609003817661927,0.614110023826382,0.582750787596681,0.532401068751903,0.580856082575769,"QLD"
"5716",2776,"ECHAM5"," R3","e5","l3",0.58364223801723,0.605768206761165,0.606810077562449,0.559499523304991,0.53004277875174,0.599627285974419,"QLD"
"5717",2777,"ECHAM5"," R3","e5","l5",0.561526879125195,0.605987591703059,0.599579599082812,0.561474206882355,0.516348484042674,0.60409737718971,"QLD"
"5718",2778,"ECHAM5"," R3","e5","l10",0.538444494560162,0.606042754930576,0.608779496765851,0.522305619555396,0.527014319961686,0.543684386535024,"QLD"
"5719",2779,"ECHAM5"," R3","e5","l15",0.542102393918031,0.605731079389271,0.601287625132898,0.513201754779992,0.527829419566643,0.640922102353655,"QLD"
"5720",2780,"ECHAM5"," R3","e10","l0",0.31840185537712,0.298703906507189,0.278263102518846,0.306759054116127,0.288341245215218,0.556687911838446,"QLD"
"5721",2781,"ECHAM5"," R3","e10","l1",0.313622951262374,0.298196367348006,0.278818737735124,0.288427267942939,0.290910860073829,0.559660256571983,"QLD"
"5722",2782,"ECHAM5"," R3","e10","l2",0.306342326163073,0.299402167621875,0.277926424135468,0.282844172032273,0.287377205294451,0.542262430368743,"QLD"
"5723",2783,"ECHAM5"," R3","e10","l3",0.299793168573062,0.298775251388888,0.276209727038691,0.276003754384439,0.28604902810108,0.579978303781023,"QLD"
"5724",2784,"ECHAM5"," R3","e10","l5",0.258146424926237,0.296631272936384,0.263605085238335,0.257468768914549,0.271872436143698,0.561584045024989,"QLD"
"5725",2785,"ECHAM5"," R3","e10","l10",0.243305377091118,0.295698024847248,0.273328358683264,0.236135517553776,0.289031539866788,0.485787481188097,"QLD"
"5726",2786,"ECHAM5"," R3","e10","l15",0.257675755335063,0.297462343800522,0.276068765655695,0.231068280785137,0.286031749614005,0.594933550784588,"QLD"
"5727",2787,"ECHAM5"," R3","e15","l0",0.126773488846128,0.0598431827349475,0.0795994266000615,0.122794355704017,0.0605271152224214,0.84448746254871,"QLD"
"5728",2788,"ECHAM5"," R3","e15","l1",0.123532516610847,0.0603526120923576,0.07993068581823,0.108977881251841,0.0494429883872669,0.850123484250144,"QLD"
"5729",2789,"ECHAM5"," R3","e15","l2",0.110624120613039,0.0593632788173741,0.0793729795428008,0.104896782645582,0.0605349432952891,0.900303220283634,"QLD"
"5730",2790,"ECHAM5"," R3","e15","l3",0.105985868828809,0.0586598473897996,0.07726228033194,0.0899486483207607,0.060485142382536,0.919201445267253,"QLD"
"5731",2791,"ECHAM5"," R3","e15","l5",0.0804963787052651,0.0568231117323645,0.0773301945032264,0.0786102060702113,0.0490719523012476,0.861680894342688,"QLD"
"5732",2792,"ECHAM5"," R3","e15","l10",0.0658739251706326,0.0570783288967082,0.0745503163298357,0.057643264522154,0.0580046922868182,0.839232803812765,"QLD"
"5733",2793,"ECHAM5"," R3","e15","l15",0.070091065280122,0.057212233242101,0.0797319616399749,0.0444759220736269,0.0548959016650971,0.918071156801957,"QLD"
"5734",2794,"MIROC3.2"," R1","e0","l0",0.840096296340964,0.851876813700016,0.80680849438113,0.861251424505153,0.853155684646443,0.045105108014407,"QLD"
"5735",2795,"MIROC3.2"," R1","e0","l1",0.840669050736719,0.853074771083792,0.79177461045486,0.829198188850682,0.841464630535507,0.0371910537624067,"QLD"
"5736",2796,"MIROC3.2"," R1","e0","l2",0.802779108263183,0.852994306528291,0.787611817271499,0.838460862641764,0.839126267191157,0.0440888967963318,"QLD"
"5737",2797,"MIROC3.2"," R1","e0","l3",0.816989241926671,0.851385581081795,0.790771696561941,0.823126375100251,0.840199792527818,0.0609928528683936,"QLD"
"5738",2798,"MIROC3.2"," R1","e0","l5",0.784571142302584,0.853625864141899,0.79921805307814,0.810434503674105,0.818537644792698,0.0684273755930877,"QLD"
"5739",2799,"MIROC3.2"," R1","e0","l10",0.762108871689412,0.849761648098047,0.778437957581193,0.773310450832044,0.83048600610271,0.000484532824677513,"QLD"
"5740",2800,"MIROC3.2"," R1","e0","l15",0.766628144715689,0.850523657304764,0.785305871349998,0.755316055359883,0.834463600242256,0.0975615134049693,"QLD"
"5741",2801,"MIROC3.2"," R1","e1","l0",0.742636669632426,0.737716303516584,0.706067189477736,0.761425159520324,0.846455342628579,0.06025154192504,"QLD"
"5742",2802,"MIROC3.2"," R1","e1","l1",0.740791668142298,0.736560684222133,0.704434701008303,0.73831832601679,0.778678140678357,0.0551498331718644,"QLD"
"5743",2803,"MIROC3.2"," R1","e1","l2",0.719374035476397,0.73585413282882,0.701647254866196,0.73573805568194,0.820505949870367,0.0637579507265459,"QLD"
"5744",2804,"MIROC3.2"," R1","e1","l3",0.715276545862112,0.735747178316984,0.704320896627246,0.719577029590511,0.840613660080631,0.0910422814971293,"QLD"
"5745",2805,"MIROC3.2"," R1","e1","l5",0.682602540277192,0.736968050956535,0.694318215638004,0.706596720819881,0.81886274875342,0.0866865716523282,"QLD"
"5746",2806,"MIROC3.2"," R1","e1","l10",0.663307235836478,0.731665817212467,0.68565054000698,0.675062701102856,0.811246029437524,0.0168868837332336,"QLD"
"5747",2807,"MIROC3.2"," R1","e1","l15",0.680219785202756,0.733340868561157,0.697849758280029,0.659667065418474,0.816115542148058,0.113609483238456,"QLD"
"5748",2808,"MIROC3.2"," R1","e2","l0",0.673692311474931,0.723160363791883,0.652511495322947,0.685911012284308,0.730649034907955,0.0748514950109988,"QLD"
"5749",2809,"MIROC3.2"," R1","e2","l1",0.684766923701206,0.720744392206679,0.646538764685879,0.669785304854882,0.724597345791848,0.0690858653346066,"QLD"
