"","X","GCM","RCM","Edge_Treatment","Landscape_Treatment","Fire_area","House_loss","Life_loss","Road_loss","Power_loss","TFI_burnt","region"
"2391",2391,"CCCMA3.1"," R1","e10","l3",7529.22152378717,9.47213606326841,2.13210930218338,65114.7867147811,3886.64445490576,7.8374821454272,"SA"
"2392",2392,"CCCMA3.1"," R1","e10","l5",7519.36579213943,9.39905133971479,2.15423425004701,65044.4103442132,3893.25512736104,7.84237487261125,"SA"
"2393",2393,"CCCMA3.1"," R1","e10","l10",7517.57481238013,9.44106000417378,2.15332842810312,64982.1423417889,3892.50602480024,7.84142335854558,"SA"
"2394",2394,"CCCMA3.1"," R1","e10","l15",7533.89319353858,9.46503916769871,2.15617021705839,65144.6236614138,3914.8149646353,7.83102253649704,"SA"
"2395",2395,"CCCMA3.1"," R1","e15","l0",7621.41104960497,9.65624826421845,2.17613369750325,66686.500784941,3976.51244699955,8.74309709192166,"SA"
"2396",2396,"CCCMA3.1"," R1","e15","l1",7512.45300455317,9.42060888235574,2.10121497613727,64884.9729327485,3887.44348357432,7.83855103992391,"SA"
"2397",2397,"CCCMA3.1"," R1","e15","l2",7497.0388643072,9.36504611861892,2.09920439636335,64711.3314378075,3878.00736422651,7.84668601834855,"SA"
"2398",2398,"CCCMA3.1"," R1","e15","l3",7502.19105705535,9.30384999111993,2.09563204101869,64657.6198120601,3866.69845425058,7.82824003397036,"SA"
"2399",2399,"CCCMA3.1"," R1","e15","l5",7519.66271689972,9.26930366607849,2.09364234193345,64732.7287606895,3857.39850194659,7.84692256370763,"SA"
"2400",2400,"CCCMA3.1"," R1","e15","l10",7483.82810165053,9.28886560315732,2.09005135155166,64532.6407840475,3853.64260617644,7.84120460153208,"SA"
"2401",2401,"CCCMA3.1"," R1","e15","l15",7491.62253325731,9.3262695906742,2.08485924260458,64546.5841032565,3849.91554601584,7.8358147763669,"SA"
"2402",2402,"CCCMA3.1"," R2","e0","l0",7804.26637733011,11.0831791133387,2.75236543020583,69130.0637684762,4197.94330489822,7.86396440243261,"SA"
"2403",2403,"CCCMA3.1"," R2","e0","l1",7830.06921353452,11.1835128630628,2.71444601967232,70514.4536378793,4237.30050399899,8.79835145681936,"SA"
"2404",2404,"CCCMA3.1"," R2","e0","l2",7855.66595087685,11.2825557521137,2.72738890780602,70374.9595377594,4256.91335345618,8.75959914778869,"SA"
"2405",2405,"CCCMA3.1"," R2","e0","l3",7861.26843070658,11.2294062120782,2.75504337667371,70420.2264463529,4248.02419589832,8.81830474495,"SA"
"2406",2406,"CCCMA3.1"," R2","e0","l5",7906.67513845796,11.2454772494675,2.6871476888482,70962.7759051509,4263.55042937212,8.77171891645703,"SA"
"2407",2407,"CCCMA3.1"," R2","e0","l10",7864.00601683231,11.1772939960065,2.71009294694522,70588.0428282544,4246.1400104221,8.81488997566557,"SA"
"2408",2408,"CCCMA3.1"," R2","e0","l15",7867.97287443094,11.3141127741255,2.75321262946818,70400.0372798182,4258.7984490674,8.78109886449529,"SA"
"2409",2409,"CCCMA3.1"," R2","e1","l0",7806.15763040558,10.8848761161789,2.67350089765387,70385.3843207471,4241.65777047165,8.83695970737099,"SA"
"2410",2410,"CCCMA3.1"," R2","e1","l1",7783.51856845263,10.7659671435249,2.58144891035045,68224.8770422302,4137.25262088701,7.8607354872358,"SA"
"2411",2411,"CCCMA3.1"," R2","e1","l2",7765.60389606701,10.7294504728634,2.53379420057172,68127.7967896312,4132.52857769839,7.87291839395111,"SA"
"2412",2412,"CCCMA3.1"," R2","e1","l3",7751.74318782818,10.544154321833,2.54939348655171,68022.9753735475,4114.5330069121,7.86904743004561,"SA"
"2413",2413,"CCCMA3.1"," R2","e1","l5",7716.02553803446,10.5424398783362,2.51045113240252,67846.3074946776,4098.54492917657,7.88533072889913,"SA"
"2414",2414,"CCCMA3.1"," R2","e1","l10",7746.14173754975,10.6502644946158,2.53775288612815,68022.0432742499,4125.29928865843,7.85898897627994,"SA"
"2415",2415,"CCCMA3.1"," R2","e1","l15",7753.70151641741,10.6695824724738,2.57449420707417,68259.6771195531,4112.82153264619,7.85898630847514,"SA"
"2416",2416,"CCCMA3.1"," R2","e2","l0",7829.94826620426,10.9489415418648,2.64818451061728,69888.8692250475,4216.05813317001,8.77733639131839,"SA"
"2417",2417,"CCCMA3.1"," R2","e2","l1",7754.6082066549,10.5873082562175,2.52860241438611,68115.429897327,4107.64843574725,7.86396351316434,"SA"
"2418",2418,"CCCMA3.1"," R2","e2","l2",7726.82849773886,10.5777240759926,2.51082987131667,67720.2068469487,4095.48590844497,7.86257893141301,"SA"
"2419",2419,"CCCMA3.1"," R2","e2","l3",7737.75067632617,10.4770132126578,2.51683064125245,67813.6770627461,4076.31632057019,7.86793674292057,"SA"
"2420",2420,"CCCMA3.1"," R2","e2","l5",7728.87556927409,10.5658545640472,2.48492125640041,67807.4952312745,4084.5004171133,7.86573759441671,"SA"
"2421",2421,"CCCMA3.1"," R2","e2","l10",7714.38130270317,10.4667649141629,2.48959192176699,67548.7681967206,4088.10181403533,7.84271812718216,"SA"
"2422",2422,"CCCMA3.1"," R2","e2","l15",7730.04878004314,10.566433526983,2.47909474608605,67633.6932629347,4089.0362909995,7.85425987445706,"SA"
"2423",2423,"CCCMA3.1"," R2","e3","l0",7795.43806705708,10.7518666428223,2.60796753500472,69785.6693300419,4180.66793610342,8.80579370122432,"SA"
"2424",2424,"CCCMA3.1"," R2","e3","l1",7723.94968089759,10.4439662647201,2.44189764300245,67775.325212162,4071.98139699176,7.87072191325205,"SA"
"2425",2425,"CCCMA3.1"," R2","e3","l2",7726.14829312973,10.3637315383821,2.43148850277066,67822.3592978902,4068.08139430359,7.863339249821,"SA"
"2426",2426,"CCCMA3.1"," R2","e3","l3",7695.2349976711,10.3144804146723,2.37444580081501,67530.2659804001,4044.8773924727,7.86435745602648,"SA"
"2427",2427,"CCCMA3.1"," R2","e3","l5",7683.87180055231,10.3335771655838,2.39302351197693,67496.9673892483,4067.55259353667,7.87557729116888,"SA"
"2428",2428,"CCCMA3.1"," R2","e3","l10",7694.08396916352,10.3358245061827,2.43980972038116,67502.0602005534,4057.91019834578,7.88319027210091,"SA"
"2429",2429,"CCCMA3.1"," R2","e3","l15",7721.27079752609,10.3547891858034,2.42155685060425,67534.4764492474,4049.28080318496,7.8664899094103,"SA"
"2430",2430,"CCCMA3.1"," R2","e5","l0",7768.21138645997,10.5014802908408,2.41332625097129,69026.8202442676,4141.31347998045,8.79828387541129,"SA"
"2431",2431,"CCCMA3.1"," R2","e5","l1",7747.41714703273,10.2058740031498,2.35205335018691,67492.7767324261,4053.58189926483,7.87024615770933,"SA"
"2432",2432,"CCCMA3.1"," R2","e5","l2",7697.80320750549,10.1845446279913,2.3537347211095,67174.9172690324,4052.92940139771,7.86765840195294,"SA"
"2433",2433,"CCCMA3.1"," R2","e5","l3",7685.55076471269,10.1890179609472,2.29408812592737,67124.6363143437,4038.04643708281,7.87284102761187,"SA"
"2434",2434,"CCCMA3.1"," R2","e5","l5",7702.88765030541,10.1290482663899,2.35017754763248,66951.494271867,4036.0474800691,7.85785160812666,"SA"
"2435",2435,"CCCMA3.1"," R2","e5","l10",7698.41034642812,10.1135668979259,2.2965213524003,66816.855205223,4019.44377971813,7.85918905865983,"SA"
"2436",2436,"CCCMA3.1"," R2","e5","l15",7729.20113196615,10.1692681154236,2.31704285892192,67184.6189829521,4030.23012448102,7.86583185685304,"SA"
"2437",2437,"CCCMA3.1"," R2","e10","l0",7700.75942680435,9.77761181071401,2.26030699981493,68003.0351188034,4077.94796512462,8.81923935993836,"SA"
"2438",2438,"CCCMA3.1"," R2","e10","l1",7613.50862783259,9.59547890772228,2.20311975819641,66360.1308637299,3968.71334337629,7.86775622146233,"SA"
"2439",2439,"CCCMA3.1"," R2","e10","l2",7618.99793123733,9.54950882281992,2.18184431112604,66144.3601325154,3964.65826360509,7.8755470560478,"SA"
"2440",2440,"CCCMA3.1"," R2","e10","l3",7617.51948338188,9.58887320448412,2.15470070776064,66047.1995491534,3939.24068822525,7.87013677771247,"SA"
"2441",2441,"CCCMA3.1"," R2","e10","l5",7607.14171161018,9.51326151800458,2.17668273005984,65975.1231772825,3945.92658802867,7.87523403361774,"SA"
"2442",2442,"CCCMA3.1"," R2","e10","l10",7605.7458477634,9.55685241846368,2.1763131278567,65915.7885140739,3945.59040851891,7.87415358161379,"SA"
"2443",2443,"CCCMA3.1"," R2","e10","l15",7622.4322631306,9.58203312198748,2.17864991544047,66079.3997021392,3967.89558348246,7.86356334542434,"SA"
"2444",2444,"CCCMA3.1"," R2","e15","l0",7711.54645188525,9.77796311490238,2.20042872708291,67640.2188842185,4030.89011018164,8.79385445401422,"SA"
"2445",2445,"CCCMA3.1"," R2","e15","l1",7600.71455896823,9.53585720431875,2.12410736407037,65811.4184364676,3940.47691347077,7.87131860927911,"SA"
"2446",2446,"CCCMA3.1"," R2","e15","l2",7585.13337892285,9.48071025544778,2.12184631003765,65637.6184816472,3930.74490106665,7.87952206136033,"SA"
"2447",2447,"CCCMA3.1"," R2","e15","l3",7589.41642560372,9.41714192711515,2.11803593992954,65579.2016484775,3919.35771633871,7.86117033941846,"SA"
"2448",2448,"CCCMA3.1"," R2","e15","l5",7607.79228100246,9.38254344961024,2.11603006886435,65656.6703831777,3909.71968020312,7.8797479355002,"SA"
"2449",2449,"CCCMA3.1"," R2","e15","l10",7571.69947894644,9.40250054845819,2.11250438384013,65458.2789270207,3906.37629362755,7.87415358161379,"SA"
"2450",2450,"CCCMA3.1"," R2","e15","l15",7579.85323800258,9.44081800975255,2.10722976989928,65468.3694755659,3902.24415715784,7.86860724523358,"SA"
"2451",2451,"CCCMA3.1"," R3","e0","l0",7744.32130308934,10.9933083427313,2.73354039687547,68507.3485514149,4161.77692078054,7.84236509066031,"SA"
"2452",2452,"CCCMA3.1"," R3","e0","l1",7769.20319031179,11.09306801809,2.69574891251978,69873.9918987267,4200.75741619803,8.76467772906035,"SA"
"2453",2453,"CCCMA3.1"," R3","e0","l2",7794.72002359461,11.188916987885,2.70831630827161,69736.1611369997,4220.07008153014,8.72667862429153,"SA"
"2454",2454,"CCCMA3.1"," R3","e0","l3",7800.4261256001,11.1371801617497,2.7356721770775,69776.5947789885,4210.94273868948,8.78441136792899,"SA"
"2455",2455,"CCCMA3.1"," R3","e0","l5",7845.27410529349,11.1525984991749,2.66823237936478,70311.9741245173,4226.15956049412,8.73817590815306,"SA"
"2456",2456,"CCCMA3.1"," R3","e0","l10",7802.911478699,11.0852549012634,2.69091650145128,69941.3639176637,4209.21215950511,8.78087832596502,"SA"
"2457",2457,"CCCMA3.1"," R3","e0","l15",7807.00668144925,11.2214091487112,2.73375189965009,69757.0218220353,4221.42518335022,8.74777995179466,"SA"
"2458",2458,"CCCMA3.1"," R3","e1","l0",7745.73472175486,10.7959802517144,2.65470994883799,69739.6786855534,4204.21491144225,8.80276398211936,"SA"
"2459",2459,"CCCMA3.1"," R3","e1","l1",7723.67073704842,10.6800520808611,2.56392329378286,67608.2722488791,4101.35411866941,7.83913439692697,"SA"
"2460",2460,"CCCMA3.1"," R3","e1","l2",7706.25453684321,10.6430072046351,2.51626785611734,67511.9598759338,4096.7542740982,7.85120703437715,"SA"
"2461",2461,"CCCMA3.1"," R3","e1","l3",7691.99500124315,10.4603065205447,2.53145109265461,67407.2130811401,4078.88871897012,7.84762952899982,"SA"
"2462",2462,"CCCMA3.1"," R3","e1","l5",7656.83880921472,10.4586097752326,2.49324972566683,67233.9333151467,4062.94411560521,7.86377854536477,"SA"
"2463",2463,"CCCMA3.1"," R3","e1","l10",7686.80337025551,10.5651314799616,2.52041265441221,67407.954655122,4089.44616373628,7.83759419322887,"SA"
"2464",2464,"CCCMA3.1"," R3","e1","l15",7694.3831836354,10.5843138716591,2.55663470641593,67642.7974635735,4077.254406875,7.83740388981969,"SA"
"2465",2465,"CCCMA3.1"," R3","e2","l0",7769.30266027544,10.8588313864311,2.62929367178003,69252.2032354027,4179.07296353951,8.74390809862089,"SA"
"2466",2466,"CCCMA3.1"," R3","e2","l1",7695.32788120508,10.5022950515558,2.51123429610743,67500.8908337913,4072.141636163,7.84233218773443,"SA"
"2467",2467,"CCCMA3.1"," R3","e2","l2",7667.33569656201,10.4927315854002,2.49371361118392,67110.0310301408,4060.34917430952,7.84103741909785,"SA"
"2468",2468,"CCCMA3.1"," R3","e2","l3",7678.22703473894,10.3927844780264,2.49949406468659,67203.1305157579,4041.15064605139,7.84629296475468,"SA"
"2469",2469,"CCCMA3.1"," R3","e2","l5",7669.59972347664,10.4811364295892,2.46767743752571,67197.0075266436,4049.2857855279,7.84418896795542,"SA"
"2470",2470,"CCCMA3.1"," R3","e2","l10",7654.98659811262,10.3833780081186,2.47223404963734,66940.1692305692,4052.80592874624,7.82157144997764,"SA"
"2471",2471,"CCCMA3.1"," R3","e2","l15",7671.05067770295,10.4817971849116,2.4619896634249,67024.8273056932,4053.83303342387,7.83264277433918,"SA"
"2472",2472,"CCCMA3.1"," R3","e3","l0",7735.03357779309,10.6629855502979,2.58901317181881,69148.7978496589,4143.63572560251,8.77209596322209,"SA"
"2473",2473,"CCCMA3.1"," R3","e3","l1",7664.49738731571,10.360784084769,2.42499632251565,67164.3731072545,4036.62479040213,7.84908258440773,"SA"
"2474",2474,"CCCMA3.1"," R3","e3","l2",7666.43396871574,10.2811480594391,2.41440825426253,67210.2080774494,4032.82297123224,7.84195780579394,"SA"
"2475",2475,"CCCMA3.1"," R3","e3","l3",7636.07287003146,10.2322280639783,2.35821800713893,66921.2229293771,4009.49527090415,7.84292088034708,"SA"
"2476",2476,"CCCMA3.1"," R3","e3","l5",7624.72382797673,10.2511163057352,2.37640001738328,66889.7999706678,4032.27313328534,7.85387927061893,"SA"
"2477",2477,"CCCMA3.1"," R3","e3","l10",7634.82397539541,10.2535151431221,2.42294637777377,66892.9667095654,4022.78782124631,7.86173324027113,"SA"
"2478",2478,"CCCMA3.1"," R3","e3","l15",7661.7918219666,10.2719844871899,2.40494325829786,66927.0855011418,4014.32605390437,7.84506489123814,"SA"
"2479",2479,"CCCMA3.1"," R3","e5","l0",7708.39463108014,10.4165376776655,2.39623202956864,68397.4679647945,4105.47593515366,8.76439583399988,"SA"
"2480",2480,"CCCMA3.1"," R3","e5","l1",7687.8510275335,10.1255395259068,2.33598660954158,66883.1326640211,4018.71518767439,7.84901233221462,"SA"
"2481",2481,"CCCMA3.1"," R3","e5","l2",7638.74292652244,10.1036060451588,2.33732249194873,66570.7787130959,4018.07014341466,7.84612845012525,"SA"
"2482",2482,"CCCMA3.1"," R3","e5","l3",7626.47810134748,10.1075125635543,2.27815539547009,66518.3005277067,4003.09708155692,7.85147647968188,"SA"
"2483",2483,"CCCMA3.1"," R3","e5","l5",7643.9393849751,10.0489207725332,2.33374769479269,66348.286297638,4001.19157508016,7.83653152361003,"SA"
"2484",2484,"CCCMA3.1"," R3","e5","l10",7639.69163620379,10.0335348743829,2.28072302794317,66214.2928782851,3984.78946369141,7.83755595469338,"SA"
"2485",2485,"CCCMA3.1"," R3","e5","l15",7670.17454373427,10.0887015278568,2.30117946950486,66576.2308072299,3995.4592124559,7.84432413673203,"SA"
"2486",2486,"CCCMA3.1"," R3","e10","l0",7641.14722239831,9.69913260327303,2.24441013677279,67382.3216240853,4041.55567637645,8.78525439126606,"SA"
"2487",2487,"CCCMA3.1"," R3","e10","l1",7554.89413630404,9.51960438949754,2.18813381856307,65760.1593998261,3933.8593040593,7.84615334963673,"SA"
"2488",2488,"CCCMA3.1"," R3","e10","l2",7560.45061230287,9.47453708213288,2.16676669981098,65545.9248009138,3930.03785377368,7.8539441842222,"SA"
"2489",2489,"CCCMA3.1"," R3","e10","l3",7559.10432761703,9.51330732961651,2.13979099426069,65450.2615728416,3904.95256567374,7.84861661081595,"SA"
"2490",2490,"CCCMA3.1"," R3","e10","l5",7548.90157581698,9.43914144445444,2.16192680498352,65378.7528527901,3911.48372902535,7.85358492282248,"SA"
"2491",2491,"CCCMA3.1"," R3","e10","l10",7547.21905820351,9.48148831303115,2.16135184993618,65317.8243846633,3910.94203130342,7.85262718685917,"SA"
