GCM,RCM,Edge_Treatment,Landscape_Treatment,Fire_area,House_loss,Life_loss,Road_loss,Power_loss,TFI_burnt,region
CSIRO-MK3.0,R2,e2,l2,1621.164933,7.111913904,0.553130097,15774.48831,927.6168131,140.6379739,TAS
CSIRO-MK3.0,R2,e2,l3,1633.205242,7.089811985,0.538923226,15567.51865,908.9154884,141.5485447,TAS
CSIRO-MK3.0,R2,e2,l5,1611.835438,6.962007744,0.539673809,15243.20151,895.3071815,141.6158585,TAS
CSIRO-MK3.0,R2,e2,l10,1568.610529,6.574131087,0.527091598,14870.02739,845.6935364,144.0190644,TAS
CSIRO-MK3.0,R2,e2,l15,1538.140594,6.34354746,0.45463654,14639.56692,844.8237176,145.8342403,TAS
CSIRO-MK3.0,R2,e3,l0,1635.7654,6.863516922,0.520020227,15357.83405,909.581451,143.7732209,TAS
CSIRO-MK3.0,R2,e3,l1,1630.13737,6.873049304,0.488742557,15130.0673,906.9644271,144.9587902,TAS
CSIRO-MK3.0,R2,e3,l2,1604.550956,6.739995746,0.494397265,15008.24845,897.0640736,144.8182599,TAS
CSIRO-MK3.0,R2,e3,l3,1602.160856,6.67496088,0.494914928,14900.99148,896.5115095,146.3184656,TAS
CSIRO-MK3.0,R2,e3,l5,1576.530048,6.433035128,0.453998863,14785.08395,890.2797295,145.3313667,TAS
CSIRO-MK3.0,R2,e3,l10,1540.909222,6.2301497,0.458225677,14158.59592,839.0578911,148.6876078,TAS
CSIRO-MK3.0,R2,e3,l15,1505.275463,5.96616386,0.421379189,14033.42339,823.414342,149.2184928,TAS
CSIRO-MK3.0,R2,e5,l0,1566.353003,5.86122124,0.433817603,14166.16668,840.7295976,142.4573808,TAS
CSIRO-MK3.0,R2,e5,l1,1579.938477,5.737627771,0.426398312,13955.04821,821.7435598,145.5468232,TAS
CSIRO-MK3.0,R2,e5,l2,1544.407645,5.702398103,0.429483354,14086.50961,824.9477187,143.3262422,TAS
CSIRO-MK3.0,R2,e5,l3,1520.15575,5.624520526,0.425388791,13989.01875,805.5422516,144.9218308,TAS
CSIRO-MK3.0,R2,e5,l5,1526.334626,5.527150158,0.418893801,13604.32243,805.0696959,144.639783,TAS
CSIRO-MK3.0,R2,e5,l10,1461.78943,5.264995421,0.407759034,13223.90397,751.0272863,147.7133817,TAS
CSIRO-MK3.0,R2,e5,l15,1455.585269,4.97740002,0.375249682,12872.01512,750.4494425,148.7111034,TAS
CSIRO-MK3.0,R2,e10,l0,1475.40917,4.403756504,0.339583111,12547.22443,723.4724515,151.1122524,TAS
CSIRO-MK3.0,R2,e10,l1,1449.563742,4.307469637,0.331305976,12401.52577,727.2318081,153.4329683,TAS
CSIRO-MK3.0,R2,e10,l2,1441.977787,4.231777223,0.339321378,12250.99807,714.6149727,152.5267727,TAS
CSIRO-MK3.0,R2,e10,l3,1432.585554,4.268426795,0.345818043,12314.79187,716.8027389,154.288142,TAS
CSIRO-MK3.0,R2,e10,l5,1414.19637,4.143774777,0.330198233,12096.30624,699.230727,153.8202749,TAS
CSIRO-MK3.0,R2,e10,l10,1375.582719,3.939627416,0.329376537,11778.47972,663.4479071,155.313305,TAS
CSIRO-MK3.0,R2,e10,l15,1341.073811,3.803754329,0.315178631,11356.40495,660.4370053,155.4021625,TAS
CSIRO-MK3.0,R2,e15,l0,1435.110727,3.914488634,0.315276025,11861.55256,692.5467905,156.9546111,TAS
CSIRO-MK3.0,R2,e15,l1,1417.9051,3.79084173,0.31541319,11771.336,697.2720823,158.0045722,TAS
CSIRO-MK3.0,R2,e15,l2,1405.435464,3.715149821,0.309512459,11764.52629,686.5293172,157.3520156,TAS
CSIRO-MK3.0,R2,e15,l3,1406.963064,3.752326833,0.31630313,11783.6263,683.932504,158.7423573,TAS
CSIRO-MK3.0,R2,e15,l5,1388.350392,3.567832468,0.31029548,11511.36241,662.6995584,158.0256301,TAS
CSIRO-MK3.0,R2,e15,l10,1338.084237,3.471244376,0.294241661,11197.15674,633.3914612,159.8806445,TAS
CSIRO-MK3.0,R2,e15,l15,1420.496834,4.644718536,0.413427616,12527.88489,713.8795549,152.4760733,TAS
CSIRO-MK3.0,R3,e0,l0,1733.945531,8.721636834,0.740890431,17223.29168,1019.923527,131.2296979,TAS
CSIRO-MK3.0,R3,e0,l1,1709.068685,8.736591002,0.716030627,16931.6725,1006.188391,130.6469259,TAS
CSIRO-MK3.0,R3,e0,l2,1700.299249,8.688849264,0.700172431,16921.81223,992.5055085,130.8808272,TAS
CSIRO-MK3.0,R3,e0,l3,1698.478176,8.504024162,0.70326871,16686.55046,964.2341514,130.6407861,TAS
CSIRO-MK3.0,R3,e0,l5,1684.487227,8.332334781,0.673824446,16500.97194,979.627571,131.0577934,TAS
CSIRO-MK3.0,R3,e0,l10,1623.414257,8.093487228,0.625348813,16218.5303,918.5758662,134.8477682,TAS
CSIRO-MK3.0,R3,e0,l15,1581.376396,7.706755233,0.573941215,15825.20694,912.5603527,136.2156511,TAS
CSIRO-MK3.0,R3,e1,l0,1710.371447,7.865573823,0.629703568,16335.16721,967.3111204,132.7139989,TAS
CSIRO-MK3.0,R3,e1,l1,1696.634617,7.799767915,0.60945792,16178.60059,963.3505945,134.6390196,TAS
CSIRO-MK3.0,R3,e1,l2,1671.075014,7.806049777,0.6079147,15966.71913,956.7662091,134.3086955,TAS
CSIRO-MK3.0,R3,e1,l3,1667.574756,7.705269499,0.588058505,15933.09636,928.6023144,135.8689152,TAS
CSIRO-MK3.0,R3,e1,l5,1642.169816,7.634441465,0.574853722,15671.27883,926.1299061,134.4957149,TAS
CSIRO-MK3.0,R3,e1,l10,1585.979392,7.309193972,0.573483291,15333.48624,886.178622,138.2772006,TAS
CSIRO-MK3.0,R3,e1,l15,1559.463572,6.94359972,0.518285558,14944.76645,881.045248,139.8440435,TAS
CSIRO-MK3.0,R3,e2,l0,1660.815401,7.30823033,0.568187919,15913.05286,953.3779762,138.2575117,TAS
CSIRO-MK3.0,R3,e2,l1,1661.423908,7.299251283,0.550045827,15711.47037,930.3007712,140.1153495,TAS
CSIRO-MK3.0,R3,e2,l2,1621.510421,7.113301924,0.553188281,15778.64404,927.785351,140.6652045,TAS
CSIRO-MK3.0,R3,e2,l3,1633.54022,7.091159282,0.538980386,15571.66695,909.0846293,141.5758671,TAS
CSIRO-MK3.0,R3,e2,l5,1612.168291,6.963338084,0.539728752,15247.29309,895.4723839,141.6435361,TAS
CSIRO-MK3.0,R3,e2,l10,1568.923045,6.575390522,0.527144838,14874.01933,845.8510485,144.0469363,TAS
CSIRO-MK3.0,R3,e2,l15,1538.454201,6.344779771,0.454682169,14643.42113,844.9684536,145.8622033,TAS
CSIRO-MK3.0,R3,e3,l0,1636.112566,6.864856373,0.520074647,15361.84721,909.751455,143.8001015,TAS
CSIRO-MK3.0,R3,e3,l1,1630.478393,6.874330116,0.488792651,15134.16094,907.1385585,144.9861471,TAS
CSIRO-MK3.0,R3,e3,l2,1604.888099,6.741244037,0.494446492,15012.28098,897.2292239,144.845737,TAS
CSIRO-MK3.0,R3,e3,l3,1602.498028,6.676197404,0.494965314,14904.99348,896.672609,146.3465086,TAS
CSIRO-MK3.0,R3,e3,l5,1576.859986,6.434223335,0.454046285,14789.04933,890.4356021,145.3593837,TAS
CSIRO-MK3.0,R3,e3,l10,1541.219641,6.23130134,0.458270141,14162.39429,839.2150136,148.7157992,TAS
CSIRO-MK3.0,R3,e3,l15,1505.574961,5.967235029,0.42142048,14037.16546,823.5553048,149.2467412,TAS
CSIRO-MK3.0,R3,e5,l0,1566.676544,5.862306699,0.433858542,14169.91242,840.8751826,142.4854021,TAS
CSIRO-MK3.0,R3,e5,l1,1580.262904,5.738671279,0.426437379,13958.73698,821.8877749,145.574919,TAS
CSIRO-MK3.0,R3,e5,l2,1544.728987,5.703407926,0.429522266,14090.1761,825.091396,143.3542416,TAS
CSIRO-MK3.0,R3,e5,l3,1520.473626,5.625522434,0.425427663,13992.66959,805.6782344,144.9500458,TAS
CSIRO-MK3.0,R3,e5,l5,1526.645876,5.528149777,0.418931073,13607.91711,805.2040469,144.6683049,TAS
CSIRO-MK3.0,R3,e5,l10,1462.086795,5.265919734,0.407793365,13227.37832,751.1598812,147.7420181,TAS
CSIRO-MK3.0,R3,e5,l15,1455.878574,4.978289101,0.375280699,12875.45572,750.5742044,148.7399031,TAS
CSIRO-MK3.0,R3,e10,l0,1475.70756,4.404545026,0.339609266,12550.4938,723.5914413,151.1412158,TAS
CSIRO-MK3.0,R3,e10,l1,1449.864216,4.308208174,0.331330076,12404.78394,727.3498552,153.4620625,TAS
CSIRO-MK3.0,R3,e10,l2,1442.271437,4.23250398,0.339346436,12254.22931,714.7319365,152.5553578,TAS
CSIRO-MK3.0,R3,e10,l3,1432.875996,4.269163745,0.345843231,12318.01635,716.9214803,154.3175941,TAS
CSIRO-MK3.0,R3,e10,l5,1414.478364,4.144442717,0.33022155,12099.4293,699.339361,153.8490763,TAS
CSIRO-MK3.0,R3,e10,l10,1375.85954,3.94030884,0.32940101,11781.54092,663.5531521,155.3428254,TAS
CSIRO-MK3.0,R3,e10,l15,1341.339863,3.804404828,0.315201128,11359.45602,660.5334513,155.4314923,TAS
CSIRO-MK3.0,R3,e15,l0,1435.396783,3.915166081,0.315297863,11864.61796,692.6506084,156.9829201,TAS
CSIRO-MK3.0,R3,e15,l1,1418.192017,3.791489962,0.315435074,11774.37571,697.3759224,158.0325997,TAS
CSIRO-MK3.0,R3,e15,l2,1405.719173,3.71577733,0.309533606,11767.53541,686.6345013,157.3803304,TAS
CSIRO-MK3.0,R3,e15,l3,1407.244483,3.752954039,0.316325347,11786.65437,684.0382563,158.7711214,TAS
CSIRO-MK3.0,R3,e15,l5,1388.626265,3.568441734,0.310316153,11514.30638,662.7998924,158.0542362,TAS
CSIRO-MK3.0,R3,e15,l10,1338.344352,3.471844653,0.294261094,11200.04003,633.4881338,159.9090735,TAS
CSIRO-MK3.0,R3,e15,l15,1420.77417,4.645588989,0.413463961,12531.17318,713.9946605,152.5031466,TAS
ECHAM5,R1,e0,l0,1733.576959,8.71983143,0.740805533,17218.60068,1019.719234,131.2042392,TAS
ECHAM5,R1,e0,l1,1708.701508,8.734816092,0.715949109,16927.01477,1005.984181,130.6215147,TAS
ECHAM5,R1,e0,l2,1699.936677,8.687111125,0.700084341,16917.17738,992.3001765,130.8552795,TAS
ECHAM5,R1,e0,l3,1698.113856,8.502344142,0.703189198,16681.98687,964.0270584,130.6150642,TAS
ECHAM5,R1,e0,l5,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,TAS
ECHAM5,R1,e0,l10,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,TAS
ECHAM5,R1,e0,l15,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,TAS
ECHAM5,R1,e1,l0,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,TAS
ECHAM5,R1,e1,l1,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,TAS
ECHAM5,R1,e1,l2,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,TAS
ECHAM5,R1,e1,l3,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,TAS
ECHAM5,R1,e1,l5,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,TAS
ECHAM5,R1,e1,l10,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,TAS
ECHAM5,R1,e1,l15,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,TAS
ECHAM5,R1,e2,l0,1660.466351,7.306833079,0.568127273,15908.83104,953.2040068,138.2304492,TAS
ECHAM5,R1,e2,l1,1661.076791,7.297849458,0.549986959,15707.24405,930.1207271,140.0884071,TAS
ECHAM5,R1,e2,l2,1621.164933,7.111913904,0.553130097,15774.48831,927.6168131,140.6379739,TAS
ECHAM5,R1,e2,l3,1633.205242,7.089811985,0.538923226,15567.51865,908.9154884,141.5485447,TAS
ECHAM5,R1,e2,l5,1611.835438,6.962007744,0.539673809,15243.20151,895.3071815,141.6158585,TAS
ECHAM5,R1,e2,l10,1568.610529,6.574131087,0.527091598,14870.02739,845.6935364,144.0190644,TAS
ECHAM5,R1,e2,l15,1538.140594,6.34354746,0.45463654,14639.56692,844.8237176,145.8342403,TAS
ECHAM5,R1,e3,l0,1635.7654,6.863516922,0.520020227,15357.83405,909.581451,143.7732209,TAS
ECHAM5,R1,e3,l1,1630.13737,6.873049304,0.488742557,15130.0673,906.9644271,144.9587902,TAS
ECHAM5,R1,e3,l2,1604.550956,6.739995746,0.494397265,15008.24845,897.0640736,144.8182599,TAS
ECHAM5,R1,e3,l3,1602.160856,6.67496088,0.494914928,14900.99148,896.5115095,146.3184656,TAS
ECHAM5,R1,e3,l5,1576.530048,6.433035128,0.453998863,14785.08395,890.2797295,145.3313667,TAS
ECHAM5,R1,e3,l10,1540.909222,6.2301497,0.458225677,14158.59592,839.0578911,148.6876078,TAS
ECHAM5,R1,e3,l15,1505.275463,5.96616386,0.421379189,14033.42339,823.414342,149.2184928,TAS
ECHAM5,R1,e5,l0,1566.353003,5.86122124,0.433817603,14166.16668,840.7295976,142.4573808,TAS
ECHAM5,R1,e5,l1,1579.938477,5.737627771,0.426398312,13955.04821,821.7435598,145.5468232,TAS
ECHAM5,R1,e5,l2,1544.407645,5.702398103,0.429483354,14086.50961,824.9477187,143.3262422,TAS
ECHAM5,R1,e5,l3,1520.15575,5.624520526,0.425388791,13989.01875,805.5422516,144.9218308,TAS
ECHAM5,R1,e5,l5,1526.334626,5.527150158,0.418893801,13604.32243,805.0696959,144.639783,TAS
ECHAM5,R1,e5,l10,1461.78943,5.264995421,0.407759034,13223.90397,751.0272863,147.7133817,TAS
ECHAM5,R1,e5,l15,1455.585269,4.97740002,0.375249682,12872.01512,750.4494425,148.7111034,TAS
ECHAM5,R1,e10,l0,1475.40917,4.403756504,0.339583111,12547.22443,723.4724515,151.1122524,TAS
ECHAM5,R1,e10,l1,1449.563742,4.307469637,0.331305976,12401.52577,727.2318081,153.4329683,TAS
ECHAM5,R1,e10,l2,1441.977787,4.231777223,0.339321378,12250.99807,714.6149727,152.5267727,TAS
ECHAM5,R1,e10,l3,1432.585554,4.268426795,0.345818043,12314.79187,716.8027389,154.288142,TAS
ECHAM5,R1,e10,l5,1414.19637,4.143774777,0.330198233,12096.30624,699.230727,153.8202749,TAS
ECHAM5,R1,e10,l10,1375.582719,3.939627416,0.329376537,11778.47972,663.4479071,155.313305,TAS
ECHAM5,R1,e10,l15,1341.073811,3.803754329,0.315178631,11356.40495,660.4370053,155.4021625,TAS
ECHAM5,R1,e15,l0,1435.110727,3.914488634,0.315276025,11861.55256,692.5467905,156.9546111,TAS
ECHAM5,R1,e15,l1,1417.9051,3.79084173,0.31541319,11771.336,697.2720823,158.0045722,TAS
ECHAM5,R1,e15,l2,1405.435464,3.715149821,0.309512459,11764.52629,686.5293172,157.3520156,TAS
ECHAM5,R1,e15,l3,1406.963064,3.752326833,0.31630313,11783.6263,683.932504,158.7423573,TAS
ECHAM5,R1,e15,l5,1388.350392,3.567832468,0.31029548,11511.36241,662.6995584,158.0256301,TAS
ECHAM5,R1,e15,l10,1338.084237,3.471244376,0.294241661,11197.15674,633.3914612,159.8806445,TAS
ECHAM5,R1,e15,l15,1420.496834,4.644718536,0.413427616,12527.88489,713.8795549,152.4760733,TAS
ECHAM5,R2,e0,l0,1733.576959,8.71983143,0.740805533,17218.60068,1019.719234,131.2042392,TAS
ECHAM5,R2,e0,l1,1708.701508,8.734816092,0.715949109,16927.01477,1005.984181,130.6215147,TAS
ECHAM5,R2,e0,l2,1699.936677,8.687111125,0.700084341,16917.17738,992.3001765,130.8552795,TAS
ECHAM5,R2,e0,l3,1698.113856,8.502344142,0.703189198,16681.98687,964.0270584,130.6150642,TAS
ECHAM5,R2,e0,l5,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,TAS
ECHAM5,R2,e0,l10,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,TAS
ECHAM5,R2,e0,l15,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,TAS
ECHAM5,R2,e1,l0,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,TAS
ECHAM5,R2,e1,l1,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,TAS
ECHAM5,R2,e1,l2,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,TAS
ECHAM5,R2,e1,l3,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,TAS
ECHAM5,R2,e1,l5,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,TAS
ECHAM5,R2,e1,l10,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,TAS
ECHAM5,R2,e1,l15,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,TAS
ECHAM5,R2,e2,l0,1660.466351,7.306833079,0.568127273,15908.83104,953.2040068,138.2304492,TAS
ECHAM5,R2,e2,l1,1661.076791,7.297849458,0.549986959,15707.24405,930.1207271,140.0884071,TAS
ECHAM5,R2,e2,l2,1621.164933,7.111913904,0.553130097,15774.48831,927.6168131,140.6379739,TAS
ECHAM5,R2,e2,l3,1633.205242,7.089811985,0.538923226,15567.51865,908.9154884,141.5485447,TAS
ECHAM5,R2,e2,l5,1611.835438,6.962007744,0.539673809,15243.20151,895.3071815,141.6158585,TAS
ECHAM5,R2,e2,l10,1568.610529,6.574131087,0.527091598,14870.02739,845.6935364,144.0190644,TAS
ECHAM5,R2,e2,l15,1538.140594,6.34354746,0.45463654,14639.56692,844.8237176,145.8342403,TAS
ECHAM5,R2,e3,l0,1635.7654,6.863516922,0.520020227,15357.83405,909.581451,143.7732209,TAS
ECHAM5,R2,e3,l1,1630.13737,6.873049304,0.488742557,15130.0673,906.9644271,144.9587902,TAS
ECHAM5,R2,e3,l2,1604.550956,6.739995746,0.494397265,15008.24845,897.0640736,144.8182599,TAS
ECHAM5,R2,e3,l3,1602.160856,6.67496088,0.494914928,14900.99148,896.5115095,146.3184656,TAS
ECHAM5,R2,e3,l5,1576.530048,6.433035128,0.453998863,14785.08395,890.2797295,145.3313667,TAS
ECHAM5,R2,e3,l10,1540.909222,6.2301497,0.458225677,14158.59592,839.0578911,148.6876078,TAS
ECHAM5,R2,e3,l15,1505.275463,5.96616386,0.421379189,14033.42339,823.414342,149.2184928,TAS
ECHAM5,R2,e5,l0,1566.353003,5.86122124,0.433817603,14166.16668,840.7295976,142.4573808,TAS
ECHAM5,R2,e5,l1,1579.938477,5.737627771,0.426398312,13955.04821,821.7435598,145.5468232,TAS
ECHAM5,R2,e5,l2,1544.407645,5.702398103,0.429483354,14086.50961,824.9477187,143.3262422,TAS
ECHAM5,R2,e5,l3,1520.15575,5.624520526,0.425388791,13989.01875,805.5422516,144.9218308,TAS
ECHAM5,R2,e5,l5,1526.334626,5.527150158,0.418893801,13604.32243,805.0696959,144.639783,TAS
ECHAM5,R2,e5,l10,1461.78943,5.264995421,0.407759034,13223.90397,751.0272863,147.7133817,TAS
ECHAM5,R2,e5,l15,1455.585269,4.97740002,0.375249682,12872.01512,750.4494425,148.7111034,TAS
ECHAM5,R2,e10,l0,1475.40917,4.403756504,0.339583111,12547.22443,723.4724515,151.1122524,TAS
ECHAM5,R2,e10,l1,1449.563742,4.307469637,0.331305976,12401.52577,727.2318081,153.4329683,TAS
ECHAM5,R2,e10,l2,1441.977787,4.231777223,0.339321378,12250.99807,714.6149727,152.5267727,TAS
ECHAM5,R2,e10,l3,1432.585554,4.268426795,0.345818043,12314.79187,716.8027389,154.288142,TAS
ECHAM5,R2,e10,l5,1414.19637,4.143774777,0.330198233,12096.30624,699.230727,153.8202749,TAS
ECHAM5,R2,e10,l10,1375.582719,3.939627416,0.329376537,11778.47972,663.4479071,155.313305,TAS
ECHAM5,R2,e10,l15,1341.073811,3.803754329,0.315178631,11356.40495,660.4370053,155.4021625,TAS
ECHAM5,R2,e15,l0,1435.110727,3.914488634,0.315276025,11861.55256,692.5467905,156.9546111,TAS
ECHAM5,R2,e15,l1,1417.9051,3.79084173,0.31541319,11771.336,697.2720823,158.0045722,TAS
ECHAM5,R2,e15,l2,1405.435464,3.715149821,0.309512459,11764.52629,686.5293172,157.3520156,TAS
ECHAM5,R2,e15,l3,1406.963064,3.752326833,0.31630313,11783.6263,683.932504,158.7423573,TAS
ECHAM5,R2,e15,l5,1388.350392,3.567832468,0.31029548,11511.36241,662.6995584,158.0256301,TAS
ECHAM5,R2,e15,l10,1338.084237,3.471244376,0.294241661,11197.15674,633.3914612,159.8806445,TAS
ECHAM5,R2,e15,l15,1420.496834,4.644718536,0.413427616,12527.88489,713.8795549,152.4760733,TAS
ECHAM5,R3,e0,l0,1733.576959,8.71983143,0.740805533,17218.60068,1019.719234,131.2042392,TAS
ECHAM5,R3,e0,l1,1708.701508,8.734816092,0.715949109,16927.01477,1005.984181,130.6215147,TAS
ECHAM5,R3,e0,l2,1699.936677,8.687111125,0.700084341,16917.17738,992.3001765,130.8552795,TAS
ECHAM5,R3,e0,l3,1698.113856,8.502344142,0.703189198,16681.98687,964.0270584,130.6150642,TAS
ECHAM5,R3,e0,l5,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,TAS
ECHAM5,R3,e0,l10,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,TAS
ECHAM5,R3,e0,l15,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,TAS
ECHAM5,R3,e1,l0,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,TAS
ECHAM5,R3,e1,l1,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,TAS
ECHAM5,R3,e1,l2,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,TAS
ECHAM5,R3,e1,l3,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,TAS
ECHAM5,R3,e1,l5,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,TAS
ECHAM5,R3,e1,l10,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,TAS
ECHAM5,R3,e1,l15,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,TAS
ECHAM5,R3,e2,l0,1660.466351,7.306833079,0.568127273,15908.83104,953.2040068,138.2304492,TAS
ECHAM5,R3,e2,l1,1661.076791,7.297849458,0.549986959,15707.24405,930.1207271,140.0884071,TAS
ECHAM5,R3,e2,l2,1621.164933,7.111913904,0.553130097,15774.48831,927.6168131,140.6379739,TAS
ECHAM5,R3,e2,l3,1633.205242,7.089811985,0.538923226,15567.51865,908.9154884,141.5485447,TAS
ECHAM5,R3,e2,l5,1611.835438,6.962007744,0.539673809,15243.20151,895.3071815,141.6158585,TAS
ECHAM5,R3,e2,l10,1568.610529,6.574131087,0.527091598,14870.02739,845.6935364,144.0190644,TAS
ECHAM5,R3,e2,l15,1538.140594,6.34354746,0.45463654,14639.56692,844.8237176,145.8342403,TAS
ECHAM5,R3,e3,l0,1635.7654,6.863516922,0.520020227,15357.83405,909.581451,143.7732209,TAS
ECHAM5,R3,e3,l1,1630.13737,6.873049304,0.488742557,15130.0673,906.9644271,144.9587902,TAS
ECHAM5,R3,e3,l2,1604.550956,6.739995746,0.494397265,15008.24845,897.0640736,144.8182599,TAS
ECHAM5,R3,e3,l3,1602.160856,6.67496088,0.494914928,14900.99148,896.5115095,146.3184656,TAS
ECHAM5,R3,e3,l5,1576.530048,6.433035128,0.453998863,14785.08395,890.2797295,145.3313667,TAS
ECHAM5,R3,e3,l10,1540.909222,6.2301497,0.458225677,14158.59592,839.0578911,148.6876078,TAS
ECHAM5,R3,e3,l15,1505.275463,5.96616386,0.421379189,14033.42339,823.414342,149.2184928,TAS
ECHAM5,R3,e5,l0,1566.353003,5.86122124,0.433817603,14166.16668,840.7295976,142.4573808,TAS
ECHAM5,R3,e5,l1,1579.938477,5.737627771,0.426398312,13955.04821,821.7435598,145.5468232,TAS
ECHAM5,R3,e5,l2,1544.407645,5.702398103,0.429483354,14086.50961,824.9477187,143.3262422,TAS
ECHAM5,R3,e5,l3,1520.15575,5.624520526,0.425388791,13989.01875,805.5422516,144.9218308,TAS
ECHAM5,R3,e5,l5,1526.334626,5.527150158,0.418893801,13604.32243,805.0696959,144.639783,TAS
ECHAM5,R3,e5,l10,1461.78943,5.264995421,0.407759034,13223.90397,751.0272863,147.7133817,TAS
ECHAM5,R3,e5,l15,1455.585269,4.97740002,0.375249682,12872.01512,750.4494425,148.7111034,TAS
ECHAM5,R3,e10,l0,1475.40917,4.403756504,0.339583111,12547.22443,723.4724515,151.1122524,TAS
ECHAM5,R3,e10,l1,1449.563742,4.307469637,0.331305976,12401.52577,727.2318081,153.4329683,TAS
ECHAM5,R3,e10,l2,1441.977787,4.231777223,0.339321378,12250.99807,714.6149727,152.5267727,TAS
ECHAM5,R3,e10,l3,1432.585554,4.268426795,0.345818043,12314.79187,716.8027389,154.288142,TAS
ECHAM5,R3,e10,l5,1414.19637,4.143774777,0.330198233,12096.30624,699.230727,153.8202749,TAS
ECHAM5,R3,e10,l10,1375.582719,3.939627416,0.329376537,11778.47972,663.4479071,155.313305,TAS
ECHAM5,R3,e10,l15,1341.073811,3.803754329,0.315178631,11356.40495,660.4370053,155.4021625,TAS
ECHAM5,R3,e15,l0,1435.110727,3.914488634,0.315276025,11861.55256,692.5467905,156.9546111,TAS
ECHAM5,R3,e15,l1,1417.9051,3.79084173,0.31541319,11771.336,697.2720823,158.0045722,TAS
ECHAM5,R3,e15,l2,1405.435464,3.715149821,0.309512459,11764.52629,686.5293172,157.3520156,TAS
ECHAM5,R3,e15,l3,1406.963064,3.752326833,0.31630313,11783.6263,683.932504,158.7423573,TAS
ECHAM5,R3,e15,l5,1388.350392,3.567832468,0.31029548,11511.36241,662.6995584,158.0256301,TAS
ECHAM5,R3,e15,l10,1338.084237,3.471244376,0.294241661,11197.15674,633.3914612,159.8806445,TAS
ECHAM5,R3,e15,l15,1420.496834,4.644718536,0.413427616,12527.88489,713.8795549,152.4760733,TAS
MIROC3.2,R1,e0,l0,1733.576959,8.71983143,0.740805533,17218.60068,1019.719234,131.2042392,TAS
MIROC3.2,R1,e0,l1,1708.701508,8.734816092,0.715949109,16927.01477,1005.984181,130.6215147,TAS
MIROC3.2,R1,e0,l2,1699.936677,8.687111125,0.700084341,16917.17738,992.3001765,130.8552795,TAS
MIROC3.2,R1,e0,l3,1698.113856,8.502344142,0.703189198,16681.98687,964.0270584,130.6150642,TAS
MIROC3.2,R1,e0,l5,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,TAS
MIROC3.2,R1,e0,l10,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,TAS
MIROC3.2,R1,e0,l15,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,TAS
MIROC3.2,R1,e1,l0,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,TAS
MIROC3.2,R1,e1,l1,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,TAS
MIROC3.2,R1,e1,l2,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,TAS
MIROC3.2,R1,e1,l3,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,TAS
MIROC3.2,R1,e1,l5,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,TAS
MIROC3.2,R1,e1,l10,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,TAS
