region,Edge_Treatment,Landscape_Treatment,X,Fire_area,House_loss,Life_loss,Road_loss,Power_loss,TFI_burnt,L_Burnt_Actual,E_Burnt_Actual,Scenario,GCM,RCM,GCM_RCM,Fire_area_rel,House_loss_rel,Life_loss_rel,Road_loss_rel,Power_loss_rel,TFI_burnt_rel
NSW_SEC,E15,L05,,385.8168019,0.276428532,0.211590597,2236.815986,20.85053582,73.0505904,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.505301281,0.587691218,0.861268845,0.336236786,1.002576607,1.518072317
NSW_SEC,E15,L05,,379.1891563,0.275201775,0.211156911,2181.787669,20.81737184,71.61752797,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.496621105,0.585083115,0.859503548,0.327964964,1.000981951,1.48829169
NSW_SEC,E15,L05,,390.312709,0.277022944,0.211974279,2234.766725,20.88555128,73.70176348,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.511189536,0.588954947,0.862830603,0.335928742,1.004260289,1.531604416
NSW_SEC,E15,L05,,395.5423235,0.277868946,0.212486528,2245.130632,20.93259063,74.44852321,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.518038721,0.59075356,0.864915687,0.337486638,1.006522128,1.547122912
NSW_SEC,E15,L05,,398.8343632,0.278448601,0.212918621,2246.250896,20.97455299,74.75700474,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.52235028,0.591985915,0.8666745,0.337655036,1.008539845,1.553533501
NSW_SEC,E15,L05,,396.2355797,0.277986232,0.212690427,2233.058812,20.95461654,74.31060954,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.518946674,0.591002912,0.865745648,0.33567201,1.007581222,1.544256913
NSW_SEC,E15,L05,,414.7926331,0.281870432,0.21419994,2413.460631,21.07786149,78.10909803,,,Future,ECHAM5,R1,ECHAM5_R1,0.543250703,0.59926078,0.871890044,0.362789899,1.013507328,1.623193718
NSW_SEC,E15,L05,,411.2412027,0.281242197,0.213813579,2403.612589,21.04190955,77.6332139,,,Future,ECHAM5,R2,ECHAM5_R2,0.538599422,0.597925143,0.870317381,0.361309547,1.011778616,1.613304318
NSW_SEC,E15,L05,,410.877366,0.281133039,0.213856291,2388.400427,21.04820398,77.40832115,,,Future,ECHAM5,R3,ECHAM5_R3,0.538122908,0.597693071,0.870491238,0.359022865,1.012081278,1.608630797
NSW_SEC,E15,L05,,377.9086515,0.274726016,0.211060531,2142.228969,20.81161013,71.19942153,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.494944038,0.584071644,0.859111238,0.322018524,1.000704905,1.479602974
NSW_SEC,E15,L05,,376.813678,0.274448517,0.210967441,2125.883552,20.80429478,70.9493365,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.493509959,0.583481677,0.85873232,0.319561492,1.000353154,1.47440593
NSW_SEC,E15,L05,,375.5688962,0.274226211,0.210878112,2117.386057,20.79708228,70.69959888,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.491879678,0.583009051,0.858368711,0.318284153,1.000006348,1.469216105
NSW_SEC,E15,L10,,354.5369397,0.275614166,0.211546828,1728.25518,20.85143392,75.40905977,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.464334287,0.585959864,0.861090686,0.259790242,1.002619791,1.567083927
NSW_SEC,E15,L10,,348.7832301,0.274396842,0.211116194,1690.30593,20.81824999,74.07875652,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.456798698,0.583371815,0.859337812,0.254085735,1.001024176,1.53943875
NSW_SEC,E15,L10,,358.9352133,0.276246486,0.211931406,1732.20342,20.8864632,76.08842442,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.470094672,0.587304186,0.862656091,0.260383739,1.004304138,1.581201879
NSW_SEC,E15,L10,,363.8473069,0.277098666,0.21244445,1744.017557,20.93352098,76.87805622,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.476528003,0.589115933,0.864744411,0.262159633,1.006566863,1.597611304
NSW_SEC,E15,L10,,366.9626397,0.277663992,0.212878244,1748.634378,20.97549869,77.26982477,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.480608131,0.590317825,0.866510147,0.262853631,1.008585318,1.605752689
NSW_SEC,E15,L10,,364.619043,0.277205606,0.212650292,1738.326628,20.95555149,76.82567674,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.47753874,0.589343289,0.86558228,0.261304176,1.007626178,1.5965228
NSW_SEC,E15,L10,,380.2348204,0.280945376,0.214152008,1859.774449,21.07885171,80.42725439,,,Future,ECHAM5,R1,ECHAM5_R1,0.497990603,0.597294097,0.871694939,0.279560137,1.013554942,1.671367579
NSW_SEC,E15,L10,,376.95502,0.28032729,0.213764984,1850.117617,21.04288902,79.90950217,,,Future,ECHAM5,R2,ECHAM5_R2,0.493695074,0.595980037,0.870119578,0.278108528,1.011825713,1.660608114
NSW_SEC,E15,L10,,376.7746322,0.280222699,0.213809054,1841.354604,21.04918192,79.73764844,,,Future,ECHAM5,R3,ECHAM5_R3,0.493458821,0.595757675,0.870298962,0.276791277,1.012128301,1.657036803
NSW_SEC,E15,L10,,348.0713142,0.273974983,0.211021953,1666.826365,20.81248521,73.71795011,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.455866308,0.582474936,0.858954208,0.250556301,1.000746983,1.531940792
NSW_SEC,E15,L10,,347.2294078,0.273716604,0.210929623,1656.475371,20.80516832,73.4861624,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.454763669,0.581925619,0.858578384,0.249000346,1.000395157,1.527123987
NSW_SEC,E15,L10,,346.127333,0.273494951,0.210840733,1650.358743,20.79795122,73.24955256,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.453320291,0.581454381,0.858216562,0.248080898,1.000048131,1.522206972
NSW_SEC,E15,L15,,345.3761607,0.274417063,0.211432888,1639.29525,20.85210789,71.58690096,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.452336486,0.583414805,0.860626899,0.246417841,1.002652198,1.487655227
NSW_SEC,E15,L15,,339.8660556,0.273202297,0.211001615,1602.607276,20.81890093,70.31141222,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.445119944,0.580832194,0.858871424,0.240902928,1.001055476,1.461149156
NSW_SEC,E15,L15,,349.5648194,0.275091698,0.211828232,1643.200004,20.88714638,72.21916224,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.45782234,0.584849089,0.862236126,0.247004801,1.004336988,1.500794318
NSW_SEC,E15,L15,,354.2808294,0.275972336,0.212348753,1654.559872,20.93421951,72.95377016,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.463998862,0.586721339,0.864354881,0.24871241,1.006600451,1.516060285
NSW_SEC,E15,L15,,357.3009045,0.276555015,0.212786865,1658.85765,20.97620029,73.30602601,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.467954231,0.587960123,0.866138194,0.249358449,1.008619054,1.523380553
NSW_SEC,E15,L15,,355.0485307,0.276090927,0.212557195,1648.929498,20.95624541,72.88689852,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.465004314,0.586973465,0.865203333,0.247866055,1.007659544,1.514670618
NSW_SEC,E15,L15,,370.1363028,0.279769756,0.214047231,1765.775619,21.07960091,76.32876379,,,Future,ECHAM5,R1,ECHAM5_R1,0.484764653,0.594794711,0.87126845,0.265430291,1.013590967,1.586196397
NSW_SEC,E15,L15,,366.9707171,0.279138546,0.213656689,1756.551683,21.04363054,75.84928574,,,Future,ECHAM5,R2,ECHAM5_R2,0.480618709,0.593452749,0.869678768,0.264043755,1.011861368,1.576232312
NSW_SEC,E15,L15,,366.803671,0.279045087,0.213703252,1748.05216,21.04992036,75.67596175,,,Future,ECHAM5,R3,ECHAM5_R3,0.480399931,0.593254054,0.869868301,0.262766112,1.012163808,1.572630447
NSW_SEC,E15,L15,,339.1412392,0.272818681,0.21091633,1580.08442,20.81313308,69.95675439,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.444170658,0.580016621,0.858524275,0.237517306,1.000778135,1.453778972
NSW_SEC,E15,L15,,338.3181096,0.272571478,0.210826494,1570.14753,20.80581312,69.73357381,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.443092611,0.579491064,0.858158602,0.236023599,1.000426162,1.449141032
NSW_SEC,E15,L15,,337.2625463,0.272348452,0.210737054,1564.235424,20.79859141,69.50785245,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.441710148,0.579016907,0.857794541,0.235134895,1.000078913,1.444450292
NSW_SWS,E00,L00,295,8816.911984,0.623274391,0.308315282,40694.73594,19.29834145,13.92136882,0,0,Present,,,,1,1,1,1,1,1
NSW_SWS,E00,L01,296,8770.135283,0.638394289,0.314590295,40557.73948,19.33983319,26.06478502,0.856602383,0,Present,,,,0.994694662,1.024258814,1.020352585,0.996633558,1.002150016,1.872286077
NSW_SWS,E00,L02,297,8726.374572,0.653137411,0.320106543,40459.46822,19.30536612,41.38152341,1.57560866,0,Present,,,,0.989731392,1.04791312,1.038244169,0.994218719,1.000364004,2.972518287
NSW_SWS,E00,L03,298,8713.929601,0.639828958,0.318305993,40398.03797,19.33082265,49.57018563,2.373519988,0,Present,,,,0.988319903,1.026560641,1.032404204,0.992709181,1.001683108,3.56072641
NSW_SWS,E00,L05,299,8649.593126,0.644001078,0.320272623,40325.4097,19.37024353,68.51236152,3.546297575,0,Present,,,,0.981022964,1.033254515,1.038782836,0.990924471,1.003725816,4.921381108
NSW_SWS,E00,L10,300,8572.561292,0.661250835,0.331472842,39955.78432,19.67408324,92.77182584,4.483706665,0,Present,,,,0.972286137,1.060930538,1.075109998,0.981841592,1.01947016,6.663987358
NSW_SWS,E00,L15,301,8521.995334,0.662859161,0.330539474,39981.33387,19.42588022,102.7871979,5.068089401,0,Present,,,,0.966551027,1.063510985,1.072082681,0.982469426,1.006608794,7.383411732
NSW_SWS,E01,L00,302,8753.035224,0.62516167,0.313292051,40599.19877,19.33375255,17.64231618,0,0.894561757,Present,,,,0.992755201,1.003028008,1.016141817,0.997652346,1.00183493,1.267283154
NSW_SWS,E01,L01,303,8714.051664,0.634339334,0.316427113,40444.13893,19.38308483,29.46412913,0.856602383,0.894561757,Present,,,,0.988333748,1.017752925,1.026310182,0.993842029,1.004391226,2.116467821
NSW_SWS,E01,L02,304,8675.820696,0.647911503,0.325286256,40314.17125,19.31413377,44.89009333,1.57560866,0.894561757,Present,,,,0.983997653,1.039528517,1.055044221,0.990648307,1.000818325,3.224545941
NSW_SWS,E01,L03,305,8660.279782,0.643456095,0.31782597,40287.08548,19.32307054,52.9052847,2.373519988,0.894561757,Present,,,,0.982235027,1.032380127,1.030847282,0.989982723,1.00128141,3.800293303
NSW_SWS,E01,L05,306,8601.371819,0.669649449,0.326390684,40334.34155,19.37033648,71.21324743,3.546297575,0.894561757,Present,,,,0.975553781,1.074405526,1.058626358,0.991143955,1.003730633,5.115391191
NSW_SWS,E01,L10,307,8521.322033,0.675935289,0.33283468,39902.61112,19.66194819,95.25825065,4.483706665,0.894561757,Present,,,,0.966474662,1.084490714,1.079527029,0.980534956,1.018841347,6.842592267
NSW_SWS,E01,L15,308,8473.667688,0.665827565,0.332933444,39913.99203,19.42917347,104.8874132,5.068089401,0.894561757,Present,,,,0.961069783,1.068273581,1.079847362,0.980814621,1.006779444,7.534274436
NSW_SWS,E02,L00,309,8731.711235,0.637984691,0.312806186,40583.59558,19.31129728,19.57459697,0,1.654058735,Present,,,,0.990336668,1.023601644,1.014565947,0.997268925,1.000671344,1.406082779
NSW_SWS,E02,L01,310,8691.019771,0.641159202,0.317468647,40500.65766,19.31693828,30.32904056,0.856602383,1.654058735,Present,,,,0.985721507,1.028694925,1.029688329,0.995230875,1.000963649,2.178596153
NSW_SWS,E02,L02,311,8646.526326,0.647604744,0.317655397,40339.15099,19.32945584,46.24655934,1.57560866,1.654058735,Present,,,,0.980675132,1.039036344,1.030294039,0.991262139,1.001612283,3.321983631
NSW_SWS,E02,L03,312,8638.190076,0.633463094,0.316861358,40389.9027,19.31280078,54.03572441,2.373519988,1.654058735,Present,,,,0.979729648,1.016347059,1.027718628,0.992509271,1.000749252,3.881495067
NSW_SWS,E02,L05,313,8575.71745,0.65596411,0.323883391,40227.73302,19.38005479,72.28266708,3.546297575,1.654058735,Present,,,,0.972644103,1.05244836,1.050494121,0.988524242,1.004234215,5.19220976
NSW_SWS,E02,L10,314,8495.964934,0.677119646,0.332989449,39897.60097,19.68503995,94.73340754,4.483706665,1.654058735,Present,,,,0.963598701,1.086390932,1.080029013,0.980411841,1.020037914,6.804891728
NSW_SWS,E02,L15,315,8448.275271,0.652973367,0.329594393,39787.82774,19.46242308,105.2717128,5.068089401,1.654058735,Present,,,,0.958189816,1.047649923,1.069017375,0.977714361,1.008502369,7.561879452
NSW_SWS,E03,L00,316,8667.488389,0.631664999,0.323202605,40188.44543,19.40622241,19.31717713,0,2.457139224,Present,,,,0.983052616,1.013462141,1.048286038,0.987558821,1.005590167,1.387591794
NSW_SWS,E03,L01,317,8635.104548,0.640511443,0.321704458,40089.8303,19.41115616,31.16814882,0.856602383,2.457139224,Present,,,,0.979379693,1.027655641,1.043426897,0.985135531,1.005845824,2.238870992
NSW_SWS,E03,L02,318,8598.287435,0.651971736,0.326697744,40034.28017,19.39964754,45.25392268,1.57560866,2.457139224,Present,,,,0.975203955,1.046042875,1.059622287,0.983770486,1.005249471,3.250680537
NSW_SWS,E03,L03,319,8571.389744,0.649265484,0.322661871,39954.92744,19.42206361,53.6194785,2.373519988,2.457139224,Present,,,,0.972153262,1.041700884,1.046532202,0.981820536,1.006411025,3.851595284
NSW_SWS,E03,L05,320,8524.794365,0.654911625,0.3309945,39912.9382,19.42713055,70.06891633,3.546297575,2.457139224,Present,,,,0.966868489,1.050759722,1.073558529,0.980788726,1.006673584,5.033191579
NSW_SWS,E03,L10,321,8439.713662,0.677051593,0.335650715,39643.90197,19.66267724,93.95720374,4.483706665,2.457139224,Present,,,,0.957218772,1.086281746,1.08866065,0.974177644,1.018879125,6.749135443
NSW_SWS,E03,L15,322,8384.232942,0.678488914,0.337756893,39557.22097,19.47904369,103.180791,5.068089401,2.457139224,Present,,,,0.950926238,1.088587827,1.095491898,0.972047614,1.009363615,7.411684319
NSW_SWS,E05,L00,323,8603.494543,0.658971651,0.315926218,39997.09966,19.56390382,23.48911068,0,3.517884607,Present,,,,0.975794537,1.057273748,1.024685562,0.982856842,1.013760891,1.687270195
NSW_SWS,E05,L01,324,8562.908636,0.659981759,0.323624488,39852.01886,19.61733745,33.98646549,0.856602383,3.517884607,Present,,,,0.971191348,1.058894396,1.049654387,0.979291742,1.01652971,2.441316362
NSW_SWS,E05,L02,325,8528.842521,0.67171998,0.326138511,39803.67453,19.58288293,48.27156999,1.57560866,3.517884607,Present,,,,0.967327624,1.077727547,1.057808454,0.978103767,1.014744349,3.467444229
NSW_SWS,E05,L03,326,8511.75217,0.676723999,0.325242984,39671.97807,19.58810243,56.2325622,2.373519988,3.517884607,Present,,,,0.965389264,1.085756143,1.05490387,0.974867563,1.015014813,4.039298357
NSW_SWS,E05,L05,327,8453.887344,0.68229158,0.329222229,39724.49764,19.64485081,71.86487339,3.546297575,3.517884607,Present,,,,0.958826328,1.094688937,1.067810284,0.976158138,1.017955396,5.162198798
NSW_SWS,E05,L10,328,8396.690696,0.680165908,0.339328628,39336.12421,19.72953393,95.03009117,4.483706665,3.517884607,Present,,,,0.952339176,1.091278446,1.100589714,0.966614558,1.022343499,6.826203111
NSW_SWS,E05,L15,329,8324.761252,0.691019606,0.343307597,39294.54443,19.68593376,103.4762581,5.068089401,3.517884607,Present,,,,0.944181054,1.108692442,1.113495235,0.96559281,1.020084229,7.432908318
NSW_SWS,E10,L00,330,8506.702546,0.67384772,0.330148628,39495.60908,19.67242631,42.42163259,0,5.060904091,Present,,,,0.964816544,1.081141356,1.070814999,0.970533612,1.019384301,3.047231428
NSW_SWS,E10,L01,331,8466.645183,0.693890615,0.334052686,39404.5863,19.68816666,51.50259936,0.856602383,5.060904091,Present,,,,0.960273302,1.113298774,1.08347755,0.968296891,1.020199933,3.699535586
NSW_SWS,E10,L02,332,8436.552813,0.699152505,0.340790291,39269.93803,19.67821643,66.0041524,1.57560866,5.060904091,Present,,,,0.956860274,1.121741106,1.105330522,0.964988152,1.019684333,4.741211388
NSW_SWS,E10,L03,333,8419.229098,0.706606978,0.344258061,39167.03459,19.71431963,73.81649874,2.373519988,5.060904091,Present,,,,0.954895446,1.133701286,1.116578,0.962459485,1.021555126,5.302387983
NSW_SWS,E10,L05,334,8357.961437,0.700925825,0.342865944,39144.5898,19.68208599,84.50747061,3.546297575,5.060904091,Present,,,,0.947946566,1.124586274,1.112062762,0.961907944,1.019884846,6.070342054
NSW_SWS,E10,L10,335,8284.598929,0.719086715,0.350832376,38877.33916,19.74356413,107.1444481,4.483706665,5.060904091,Present,,,,0.939625908,1.153724147,1.137901352,0.95534074,1.023070515,7.696401803
NSW_SWS,E10,L15,336,8229.278633,0.733829564,0.350045794,38824.45877,19.74707768,116.0984647,5.068089401,5.060904091,Present,,,,0.933351569,1.177378013,1.135350126,0.9540413,1.02325258,8.339586875
NSW_SWS,E15,L00,337,8440.330864,0.695329288,0.332129029,39153.51391,19.41774999,52.46596664,0,6.666126007,Present,,,,0.957288774,1.115607023,1.077238296,0.962127239,1.006187502,3.768736201
NSW_SWS,E15,L01,338,8397.597788,0.691220048,0.343401824,39117.08009,19.43999001,60.85216568,0.856602383,6.666126007,Present,,,,0.952442057,1.109014037,1.113800855,0.961231943,1.007339934,4.371133791
NSW_SWS,E15,L02,339,8349.32031,0.6889915,0.343383067,38954.22814,19.43611563,73.74282922,1.57560866,6.666126007,Present,,,,0.946966503,1.105438488,1.113740016,0.957230149,1.007139172,5.297096152
NSW_SWS,E15,L03,340,8338.932122,0.690488414,0.344676864,38894.74455,19.45374526,81.64391486,2.373519988,6.666126007,Present,,,,0.945788292,1.107840181,1.117936361,0.955768447,1.008052703,5.864647069
NSW_SWS,E15,L05,341,8291.083341,0.715081361,0.347405275,38765.87492,19.43546825,91.06245459,3.546297575,6.666126007,Present,,,,0.94036136,1.147297839,1.126785781,0.952601707,1.007105626,6.541199774
NSW_SWS,E15,L10,342,8217.077894,0.725557806,0.356759111,38566.72726,19.68963697,113.8489669,4.483706665,6.666126007,Present,,,,0.931967781,1.164106559,1.15712432,0.947708011,1.020276121,8.17800091
NSW_SWS,E15,L15,343,8160.594019,0.710217586,0.355148121,38526.81368,19.49495203,122.4222955,5.068089401,6.666126007,Present,,,,0.92556147,1.139494253,1.151899184,0.946727206,1.010187952,8.793840398
NSW_SWS,E00,L00,,8816.423226,0.638811809,0.317010544,41843.36476,19.39911048,14.37327982,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.999944566,1.024928697,1.028202502,1.028225489,1.005221642,1.032461678
NSW_SWS,E00,L00,,8977.088825,0.641043295,0.318582811,42457.44393,19.53063703,14.49155516,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,1.018167,1.028508959,1.033302045,1.043315381,1.012037075,1.040957635
NSW_SWS,E00,L00,,9102.884351,0.653087747,0.325253148,43663.55948,19.64351367,14.84523727,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.032434527,1.047833437,1.054936837,1.072953503,1.017886108,1.066363334
NSW_SWS,E00,L00,,9319.752144,0.655270153,0.325537698,44262.04902,19.81246478,14.87468305,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.057031324,1.051334954,1.055859756,1.087660308,1.026640804,1.068478484
NSW_SWS,E00,L00,,9377.230027,0.661301245,0.328528242,44807.04073,19.89972645,15.0323302,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.063550373,1.061011418,1.065559385,1.1010525,1.031162522,1.079802596
NSW_SWS,E00,L00,,9474.761648,0.670070558,0.333868443,45760.95462,19.96636915,15.32322103,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.074612253,1.075081165,1.08287997,1.124493219,1.034615809,1.100697871
NSW_SWS,E00,L00,,9390.832951,0.676039831,0.33717813,45980.89076,20.02449246,15.49884565,,,Future,ECHAM5,R1,ECHAM5_R1,1.065093195,1.084658444,1.093614719,1.129897754,1.037627638,1.113313342
NSW_SWS,E00,L00,,9545.786652,0.682303721,0.340523915,46819.27057,20.1793153,15.69665616,,,Future,ECHAM5,R2,ECHAM5_R2,1.082667795,1.094708416,1.104466549,1.150499432,1.045650236,1.12752247
NSW_SWS,E00,L00,,9565.466405,0.679384307,0.338107245,46558.44784,20.14600187,15.5483421,,,Future,ECHAM5,R3,ECHAM5_R3,1.084899841,1.090024421,1.096628241,1.144090182,1.043924003,1.116868772
NSW_SWS,E00,L00,,8604.894374,0.609100428,0.300602814,39130.41536,19.09936279,13.49961699,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.975953303,0.977258872,0.974985127,0.961559633,0.989689339,0.969704715
NSW_SWS,E00,L00,,8636.749711,0.613933206,0.303369919,39578.48307,19.12433496,13.64355358,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.979566284,0.985012725,0.983960047,0.972570092,0.990983345,0.980043971
NSW_SWS,E00,L00,,8770.09924,0.619227062,0.306044976,40274.95362,19.24531697,13.7966733,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.994690574,0.993506345,0.992636415,0.989684604,0.997252381,0.991042869
NSW_SWS,E00,L01,,8768.552341,0.654495852,0.323432251,41697.07948,19.44651016,26.93848789,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.994515127,1.050092643,1.049030879,1.024630791,1.007677795,1.935045916
NSW_SWS,E00,L01,,8928.330155,0.656172551,0.324824791,42312.40982,19.57294794,27.25918426,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,1.01263687,1.052782788,1.05354749,1.039751428,1.014229538,1.958082183
NSW_SWS,E00,L01,,9052.758253,0.668130052,0.331470128,43514.20316,19.6881439,28.02472199,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.026749305,1.071967759,1.075101196,1.06928334,1.020198754,2.013072303
NSW_SWS,E00,L01,,9268.501648,0.669519096,0.331598194,44113.0698,19.85847998,28.17385923,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.051218575,1.074196383,1.075516569,1.083999411,1.029025216,2.023785131
NSW_SWS,E00,L01,,9325.292247,0.675538621,0.33460831,44654.56227,19.94898065,28.49778684,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.057659673,1.083854288,1.085279679,1.097305616,1.033714773,2.047053505
NSW_SWS,E00,L01,,9421.815102,0.684217978,0.339889441,45606.52317,20.01428941,29.14043233,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.06860714,1.097779707,1.102408675,1.120698344,1.037098937,2.093216027
NSW_SWS,E00,L01,,9337.771404,0.69076762,0.343355289,45819.91737,20.07637955,29.41101023,,,Future,ECHAM5,R1,ECHAM5_R1,1.059075039,1.108288148,1.113649921,1.125942123,1.040316319,2.112652183
NSW_SWS,E00,L01,,9491.583232,0.696641203,0.346598803,46656.37435,20.23078038,29.87058434,,,Future,ECHAM5,R2,ECHAM5_R2,1.07652013,1.117711899,1.124170042,1.14649655,1.04831705,2.145664318
NSW_SWS,E00,L01,,9511.412574,0.693519249,0.344184849,46397.13888,20.20094543,29.58398909,,,Future,ECHAM5,R3,ECHAM5_R3,1.078769142,1.112702943,1.116340543,1.140126304,1.046771065,2.125077603
NSW_SWS,E00,L01,,8560.032568,0.624570837,0.306967826,38998.27487,19.13896389,25.12885755,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.970865149,1.002080057,0.995629618,0.958312518,0.991741385,1.805056519
NSW_SWS,E00,L01,,8591.427729,0.629440952,0.309739012,39444.64546,19.1648032,25.43439771,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.974425938,1.009893815,1.004617774,0.969281273,0.993080325,1.827004085
NSW_SWS,E00,L01,,8723.81419,0.634389507,0.312334735,40139.57396,19.28639799,25.79672667,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.989440998,1.017833424,1.013036828,0.986357892,0.999381115,1.853030905
NSW_SWS,E00,L02,,8726.270938,0.669969945,0.32931855,41596.18388,19.40656912,42.69675788,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.989719638,1.074919738,1.068122696,1.022151463,1.005608133,3.066994232
NSW_SWS,E00,L02,,8884.084997,0.671229409,0.330496198,42207.0243,19.53735797,43.25168823,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,1.007618655,1.07694046,1.071942319,1.037161769,1.01238534,3.106855998
NSW_SWS,E00,L02,,9008.052233,0.683286609,0.337191387,43404.20766,19.65046074,44.47489048,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.02167882,1.096285391,1.093657717,1.066580398,1.018246091,3.194721083
NSW_SWS,E00,L02,,9221.33911,0.683845881,0.336823018,43998.75655,19.81829188,44.78363051,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.045869475,1.097182703,1.092462937,1.081190369,1.026942752,3.216898502
NSW_SWS,E00,L02,,9278.018756,0.689879264,0.339810315,44538.30893,19.90532671,45.2901272,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.05229799,1.106862843,1.102152035,1.094448899,1.031452716,3.253281181
NSW_SWS,E00,L02,,9374.04549,0.698688993,0.345188425,45486.31398,19.97234283,46.32267765,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.063189188,1.120997434,1.119595575,1.117744419,1.034925352,3.327451362
NSW_SWS,E00,L02,,9291.626454,0.70581883,0.348930057,45700.28262,20.03029024,46.66921776,,,Future,ECHAM5,R1,ECHAM5_R1,1.053841353,1.132436757,1.131731308,1.123002314,1.037928067,3.352344037
NSW_SWS,E00,L02,,9444.026233,0.711404842,0.351999191,46532.25676,20.18445668,47.42547376,,,Future,ECHAM5,R2,ECHAM5_R2,1.071126291,1.141399121,1.141685839,1.143446583,1.045916652,3.406667431
NSW_SWS,E00,L02,,9463.492175,0.707944114,0.349379498,46274.09507,20.15116202,47.00314265,,,Future,ECHAM5,R3,ECHAM5_R3,1.073334087,1.135846626,1.13318904,1.137102723,1.044191392,3.376330536
NSW_SWS,E00,L02,,8517.640031,0.639447339,0.312574499,38906.85601,19.10665217,39.86930469,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.966057056,1.02594836,1.013814487,0.956066064,0.990067059,2.863892567
NSW_SWS,E00,L02,,8549.080575,0.644438881,0.31541633,39351.72885,19.1318857,40.35267835,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.969622992,1.033956939,1.023031775,0.966998014,0.991374608,2.898614272
NSW_SWS,E00,L02,,8680.278652,0.649109843,0.317842741,40043.04162,19.25240146,40.95557134,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.984503267,1.041451169,1.030901677,0.983985783,0.997619485,2.941921291
NSW_SWS,E00,L03,,8712.66191,0.655971838,0.32740232,41535.42848,19.43122851,51.20043693,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.988176124,1.052460758,1.061907533,1.020658508,1.006885932,3.677830649
NSW_SWS,E00,L03,,8870.277347,0.657680914,0.328935388,42143.30168,19.56395549,51.90143215,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,1.006052614,1.055202851,1.066879936,1.0355959,1.013763568,3.72818455
NSW_SWS,E00,L03,,8993.312604,0.669693735,0.335826915,43338.846,19.67776113,53.40314874,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.020007075,1.074476579,1.089232143,1.064974253,1.01966074,3.836055881
